Export period 28.04.2016 - 28.04.2017
611650200;"Langelund v kirken";506488;6184574
611650300;"Elkjærskolen";507754;6185097
611650500;"Høgelundvej";506631;6181954
611650600;"Sønder Egsgårdvej";504439;6182521
611650700;"Skovsbovej (Langelund)";504590;6185674
611650800;"Klinkvej v Brændholmvej";505117;6186486
611650900;"Klinkvej v Langelund Skolevej";506296;6186350
611651000;"Langelund, Åvænget v Lyngparken";506483;6184257
611651100;"Bredsten Landevej v Sønder Egsgårdvej";504995;6184403
611651200;"Diagonalvejen (Langelund)";504766;6185568
611660100;"Bøllund";511647;6191592
611660500;"Ulkjærmøllevej";510289;6191848
611660600;"Hestlund";509155;6192178
611660700;"Vorslunde";507371;6189965
611660800;"Øgelund";504413;6188956
611660900;"Ramskovgårdvej / Skolevej";507246;6188506
611670200;"Vesterlundvej v efterskolen";520581;6196507
611670300;"Lindet";520731;6195507
611670400;"Kærgård";513188;6197064
611670500;"Dørken";516569;6192630
611670600;"Thyregod Skole";516277;6195838
611670800;"Vesterlundgårde";520347;6197560
611670900;"Vesterlundvej v Thyregodvej";516631;6195775
611671000;"Hastrupgård";515574;6199699
611671100;"Hastrup Mølle";516593;6199245
611671400;"Ågårdvej";514513;6198770
611671500;"Brandevej v Thyregodvej";512144;6197683
611671700;"Vesterlund, Tinnetvej";520841;6196462
611672000;"Thyregodvej v Odderbækvej";516524;6198247
611672100;"Thyregod, Skolegade";516260;6195867
611672200;"Thyregod, Søndergade";516322;6195518
611672300;"Vester Møllevej v dambruget";521213;6198622
611672400;"Svindbækvej v Lønåvej (Thyregod)";514787;6194947
611672700;"Vesterlund";520373;6196458
611673000;"Kokborgvej v Damgårdvej";515120;6197329
617231000;"Hørup";529271;6179552
617231001;"Vejlevej v Bøgelundvej";528236;6179266
617231002;"Vejlevej v Skelborgvej";527977;6179232
617231100;"Rugballe";528056;6176110
617231200;"Vejlevej v Hopballevej";529572;6179336
617231300;"Lerbæk Mølle";530853;6178484
617231400;"Skovdallund";526123;6177231
617231500;"Gammel Viborgvej v Trollerupvej";523624;6178099
617232800;"Brandbjergvej v højskolen (Jelling)";529590;6180867
617250300;"Sandvad v sognegården";528910;6184714
617250400;"Ådal";528870;6185646
617250600;"Fousing";527524;6187014
617250700;"Ildved, Tørringvej";529535;6185223
617250900;"Kollerup Skole";529517;6181836
617250901;"Trangtrappevej v Vongevej";530125;6182204
617251100;"Sandvad v centret";528921;6184603
617251101;"Vongevej v Engvej";529025;6184029
617251300;"Ildved Mark v Refsgård";531222;6186581
617251400;"Fløjstrup, Grejsdalsvej";531521;6180324
617260200;"Mølvang, Gammel Viborgvej";523696;6179343
617260300;"Mølvang, Kiddegårdsvej";522732;6179051
617260400;"Hygum, Hygumvej (Jelling)";526906;6181267
617260401;"Hygumvej v Skovgårdsvej (Jelling)";527260;6181251
617260402;"Hygumvej v Hygumgård (Jelling)";527457;6181273
617260403;"Hygumvej v Kollerupvej (Jelling)";528150;6181373
617260500;"Hygum, Tørringvej (Jelling)";526798;6181289
617260600;"Hvejsel v kirken";526965;6185276
617260700;"Bjerlev";527164;6186129
617260800;"Knude";525322;6188556
617261000;"Hygum, Vestermarksvej (Jelling)";526742;6181210
617261200;"Mindstrup (Jelling)";526524;6187247
617261300;"Tremhuse";524902;6187176
617262000;"Jelling, Skovgade v Bredagerskolen";526684;6178616
617262100;"Jelling, Skinbjerg v Fårupvej";526081;6178423
617262101;"Skinbjerg v Skovagerskolen (Jelling)";526585;6178411
617262102;"Skinbjerg (Jelling)";526338;6178380
617262300;"Bredagerskolen (Jelling)";526566;6178704
617262900;"Fårupgård (Jelling)";525164;6177148
617263000;"Gammel Viborgvej v Kuldbjergvej";523557;6181693
617263200;"Ådalsvej (Jelling)";525768;6185498
617263300;"Hvejselvej v Gammel Tingvej";526947;6184433
617263400;"Jelling, Skovgade v Vejlevej";526680;6179026
617263500;"Skovbøllingvej (Jelling)";526488;6183442
617263600;"Jelling, Vejlevej v Svinget";527047;6179158
617263800;"Jelling, Vejlevej v Skovgade";526643;6179060
617263900;"Jelling, Bredager v Fårupvej";526151;6178728
617264000;"Jelling, Fårupvej v Jernbanevej";526068;6178776
617264100;"Jelling, Kollegievej v Vestergade";526060;6179051
617264101;"Herningvej v Tofthøjvej";525266;6180134
617264102;"Herningvej v Rødeskolevej";525030;6180868
617264103;"Herningvej v Vestermarksvej";524889;6181353
617617200;"Vestermarksvej (Jelling)";525209;6181423
621370500;"Eltang Kirke";532703;6155016
621370600;"Nørre Stenderup";534022;6155037
621370800;"Sønder Vilstrup";535622;6156189
621371100;"Nørre Bjertvej v Skolebakken";533548;6152041
621371101;"Nørre Bjert, Nørre Bjertvej";533234;6152009
621371200;"Eltang Skole";533771;6154007
621371300;"Nørre Bjertvej v plejehjemmet";533975;6152393
621372000;"Birkemosevej v Skibdrætvej";535490;6154697
621372500;"Eltang, Nørre Bjertvej";534490;6153121
621400100;"Kolding Busterminal";530518;6149661
621400200;"Vejlevej v Bramdrupvej (Bramdrupdam)";529288;6153346
621400300;"Klostergården (Kolding)";530054;6149248
621400400;"Strandhuse v fritidshjemmet (Kolding)";533235;6151084
621400600;"Strårup";533978;6147113
621400900;"Mazantigade v Kolding Busterminalen";530477;6149671
621401200;"Nørregyde v Bramdrup Kirke (Kolding)";530207;6153146
621401201;"Nørregyde v Martsvænget (Kolding)";530250;6153361
621401202;"Nørregyde v Februarvænget (Kolding)";530294;6153560
621401300;"Sydbanegade (Kolding)";529954;6149015
621401400;"Tvedvej v IBC (Kolding)";530813;6148704
621401402;"Tvedvej v Kærmindevej (Kolding)";530962;6148721
621401403;"Tvedvej v Valmuevej (Kolding)";531248;6148755
621401404;"Tvedvej v Brunebjerg (Kolding)";531387;6148769
621401500;"Lyshøj allé v Lyshøjskolen (Kolding)";533274;6150834
621401600;"Skovvangen v gymnasiet (Kolding)";529949;6151310
621401601;"Skovvangen v Nørremarksvej (Kolding)";529693;6151262
621401700;"C F Tietgensvej v Skovvangen (Kolding)";529444;6151394
621401701;"C F Tietgensvej v H C Ørstedsvej (Kolding)";529248;6151399
621401702;"C F Tietgensvej v Ellehammersvej (Kolding)";529012;6151407
621401800;"Kongebrogade (Kolding)";530175;6148954
621401900;"Bornholmsvej (Kolding)";531545;6151440
621402400;"Sjællandsvej v Fynsvej (Kolding)";531629;6150752
621402600;"Ålegården (Kolding)";529634;6149233
621402700;"Vejlevej v Kolding Storcenter";528945;6152302
621402701;"Vejlevej v Damhusvej (Kolding)";529199;6153084
621402800;"Skolebakken v Lyshøjskolen (Kolding)";533196;6150919
621402801;"Skolebakken v Havremarken (Kolding)";533329;6151221
621402802;"Skolebakken v Hvedemarken (Kolding)";533502;6151417
621402803;"Skolebakken v Strædet (Kolding)";533628;6151561
621402900;"Agtrupvej v Haderslevvej (Kolding)";529842;6148729
621402901;"Agtrupvej v Piledamsvej (Kolding)";530068;6148596
621403200;"Højhusene (Kolding)";531929;6148741
621403201;"Tvedvej v Kløvervej (Kolding)";531703;6148774
621403300;"Bramdrupvej v Gammel Stationsvej (Kolding)";529354;6153305
621403301;"Bramdrupvej v Lyngen (Kolding)";529511;6153308
621403302;"Bramdrupvej v Bramdrupskovvej (Kolding)";529728;6153167
621403400;"Egtvedvej v Albuen (Kolding)";528802;6152438
621403401;"Egtvedvej v Birkedam (Kolding)";528294;6152776
621403500;"Fynsvej v Parkskolen (Kolding)";530809;6149891
621403501;"Fynsvej v Mindevej (Kolding)";530614;6149754
621403502;"Fynsvej v Castenskjoldsvej (Kolding)";531028;6150075
621403800;"Vejlevej / Platinvej / C F Tietgensvej (Kolding)";528830;6151397
621404400;"Dyrehavegårdsvej (Kolding)";530495;6150077
621404600;"Agtrupvej v Frederik 7s Vej (Kolding)";530535;6148313
621405000;"Domhusgade v Østerbrogade (Kolding)";530543;6148764
621405001;"Domhusgade v Tingvejen (Kolding)";530385;6148821
621405100;"Fynsvej v Strandmøllevej (Kolding)";531453;6150364
621405101;"Fynsvej v Gammel Kongevej (Kolding)";531182;6150197
621405200;"Vejlevej v Islandsvej (Kolding)";528884;6150494
621405201;"Vejlevej v Lærkevej (Kolding)";528959;6150793
621405700;"Bramdrupskovvej v hallerne (Kolding)";529728;6153536
621405800;"Nørregyde v Julivænget (Kolding)";530325;6153704
621405900;"Fynsvej v Petersbjerggård (Kolding)";531737;6150840
621406100;"Agtrupvej v Kongebrogade (Kolding)";530328;6148439
621406200;"Gefionvej  v Frejasvej (Kolding)";532135;6151476
621406300;"Lyshøj Allé v Frejasvej (Kolding)";532199;6151272
621406500;"Haderslevvej v Mosevej (Kolding)";529740;6147460
621406501;"Haderslevvej v Broagervej (Kolding)";529700;6147727
621406700;"Skovbrynet v Kolding Kulturhus";530615;6150413
621406701;"Skovbrynet v Nordre Ringvej (Kolding)";530705;6150266
621406800;"Knud Hansens Vej (Kolding)";528894;6147877
621407000;"Haderslevvej v Karolinegade (Kolding)";529837;6148952
621407300;"Brunebjerg v Klintevej (Kolding)";531269;6148327
621407301;"Brunebjerg v Bellisvej (Kolding)";531181;6148273
621407302;"Brunebjerg v Tvedvej (Kolding)";531324;6148656
621407400;"Haderslevvej v kirken (Kolding)";529708;6148660
621407401;"Haderslevvej v Skovhøj (Kolding)";529611;6148488
621407402;"Haderslevvej v Piledamsvej (Kolding)";529614;6148294
621407403;"Haderslevvej v Jovavej (Kolding)";529654;6148038
621407500;"Lærkevej v Skovparken (Kolding)";530062;6150853
621407501;"Lærkevej v Skovvangen (Kolding)";530326;6150927
621407502;"Lærkevej v Rylevej (Kolding)";529659;6150839
621407600;"Buen v Jernbanegade (Kolding)";530230;6149383
621407601;"Buen v universitet (Kolding)";530401;6149126
621408000;"Lærkevej v Solsortevej (Kolding)";529239;6150908
621408200;"Skovbrynet v Kolding Sygehus";530618;6150602
621408201;"Skovbrynet v sundhedshuset (Kolding)";530507;6150660
621408400;"Lyshøj Allé v Strandvejen (Kolding)";532495;6150905
621408500;"Petersbjerggård v Nyborgvej (Kolding)";532297;6151059
621408503;"Petersbjerggård v Odensevej (Kolding)";532067;6150986
621408504;"Petersbjerggård v Fynsvej (Kolding)";531770;6150827
621408600;"Friggasvej (Kolding)";532374;6151757
621408700;"Agtrupvej v Christian IV´s Vej (Kolding)";531273;6148099
621408701;"Agtrupvej v Romerparken (Kolding)";531432;6148087
621408900;"Idyl v Dalbyvej (Kolding)";532511;6147761
621409100;"Mosevej v Hørgården (Kolding)";529382;6147554
621409101;"Mosevej v Grønholtparken (Kolding)";529021;6147682
621409200;"Kolding Storcenter v bio";529205;6151992
621409201;"Egtved Allé (Kolding)";529050;6152312
621409400;"Platinvej v Metalvej (Kolding)";528345;6151406
621409401;"Platinvej v Stålvej (Kolding)";527963;6151466
621409500;"Vonsildvej v Ambolten (Kolding)";529858;6146676
621409501;"Vonsildvej v Gejlhavegård (Kolding)";529800;6147058
621409600;"Hylkedalvej v Holbergsvej (Kolding)";528292;6148657
621409601;"Hylkedalvej v Seest Kirke (Kolding)";527558;6148563
621409700;"Vestre Ringgade o. f. Marcus Allé (Kolding)";529416;6149768
621409900;"Tøndervej v Bjerggade (Kolding)";529433;6149047
621409902;"Tøndervej v Munkensdam Gymnasium (Kolding)";528988;6148813
621410000;"Fynsvej v Bramdrupskovvej (Kolding)";531875;6151295
621410100;"Idyl v Agtrupvej (Kolding)";531765;6148069
621415200;"Vejlevej v Galgebjergvej (Kolding)";528842;6150391
621415201;"Vejlevej v Esbjergvej (Kolding)";528950;6150860
621415900;"Fynsvej v Sjællandsvej (Kolding)";531697;6150776
621419700;"Vestre Ringgade v skolen (Kolding)";529400;6149790
621450100;"Agtrup, Stenderupvej v Nørrevænget";535386;6146619
621450300;"Sønder Stenderup";538809;6146211
621450301;"Varmarksvej v Slunden";538494;6146093
621450302;"Sønder Stenderup, Varmarksvej";538612;6146273
621450700;"Skartved";534601;6145913
621450701;"Skamlingvejen v Skartved Vestervej";533589;6147042
621450900;"Agtrup, Engløkke v Møllebakken";535133;6146114
621450901;"Vesterløkke v Stationsvej";535244;6145871
621450902;"Vesterløkke v Skartvedvej";535242;6145685
621450903;"Engløkke v Gammelgårdsvej";535140;6146552
621451000;"Varmarkvej v Bjert Strandvej";536934;6145265
621451002;"Gammel Bjert v Mariavej";535541;6145332
621451003;"Gammel Bjert v Nyledvej";535926;6145401
621451200;"Binderup, Skamlingsvejen";535489;6143205
621451400;"Sønder Stenderup Skole";539046;6146220
621451500;"Sønderskovhus (Sønder Stenderup)";540946;6146145
621451600;"Frydenborg (Stenderupskov)";543241;6145479
621451700;"Gammel Ålbo";542644;6146743
621451800;"Mørkholt (Sønder Stenderup)";541118;6146612
621451900;"Stenderupvej v Ålryvej";536884;6146836
621452100;"Gydeledvej v Midtskovvej (Agtrupskov)";536031;6148228
621452200;"Strømholtgård (Agtrupskov)";537989;6148656
621452500;"Gammel Bjært v Vesterløkke";535197;6145365
621452600;"Sønder Bjert, Havevej";535349;6145414
621453100;"Agtrup, Stenderupvej v Engløkke";535099;6146600
621460200;"Hoppeshuse";528769;6142719
621460600;"Vonsildvej v Enebærparken";529941;6146124
621460700;"Vonsild, Hjarupvej v Vonsildvej";530079;6145674
621460701;"Vonsild, Hoppesvej v Mellemladen";529824;6145558
621461300;"Hylkedalvej v Gelballevej (Kolding)";526165;6148409
621468900;"Vonsild, Vonsildvej v kirken";530140;6145668
621469900;"Vonsildvej v Catolhavegyden";530136;6145051
621470100;"Harte";526119;6151422
621470101;"Esbjergvej v Stubdrupvej (Kolding)";526912;6151439
621470200;"Hvilested, Esbjergvej v Hvilestedvej";523670;6151363
621470201;"Hvilested, Esbjergvej 289";523376;6151279
621470300;"Hvilested, Fynslundvej v Esbjergvej";523683;6151432
621470400;"Rådvad, Egtvedvej v Vadestedet";527785;6153028
621470401;"Rådvad, Egtvedvej v Sandbjergvej";527084;6153597
621470402;"Rådvad, Egtvedvej v Stubdrupvej";526732;6153785
621470403;"Rådvad, Egtvedvej v Dybvadbro";526302;6154820
621470900;"Vranderup Østergård";524873;6149974
621471400;"Vester Nebel, Donsvej v Sandholmvej (Kolding)";525668;6157943
621471401;"Vester Nebel, Donsvej v Udsigten (Kolding)";525823;6157881
621480100;"Almind, Sysselbjergvej v Lindevej";530913;6157712
621480101;"Almind, Sysselbjergvej v Sysselhaven";530834;6157494
621480102;"Almind, Sysselbjergvej v Stagebjergparken";530722;6157195
621480200;"Dons Byvej v Prangervej";527895;6156952
621480300;"Dons Landevej 123";528319;6155249
621480500;"Viuf v Viuf Stationsvej";531042;6160458
621480700;"Lilballe";530557;6155221
621481300;"Almind Hule v Dalvej";530727;6158209
621481301;"Almind Hule v Fyrrelunden";530848;6157973
621481400;"Almind Østergade";531239;6157746
621481500;"Hammershus (Kolding)";532011;6157589
621481600;"Møsvrå";532903;6157371
621481700;"Møsvråvej v Landerupvej";533800;6158342
621481900;"Dons Landevej v Donsvej (Kolding)";527384;6158539
621482100;"Hedevej v Vestergade (Almind)";530061;6157746
621482500;"Vejlevej v Eltangvej (Bramdrupdam)";529968;6155165
621482600;"Vejlevej v Hedevej (Almind)";530220;6155830
621482800;"Kokholm v Vejlevej (Bramdrupdam)";529717;6154144
621482900;"Vejlevej v Kokholm (Bramdrupdam)";529616;6154215
621483000;"Kokmose v Kokholm (Bramdrupdam)";530342;6154235
621483002;"Kokmose v Petersmindevej (Bramdrupdam)";530646;6154231
621483100;"Petersmindevej v Kokbjerg (Bramdrupdam)";530765;6154455
621490100;"Viuf v kirken";531029;6159802
621490101;"Viuf, Storgaden v Hechtsvej";531018;6160207
621490103;"Almind, Storgaden v Mølleby";530981;6158943
621490104;"Almind, Viuf Hallen";530927;6158517
621490300;"Luttergavl, Trehøjevej (Viuf)";533379;6158939
621490400;"Haurballevej (Viuf)";532085;6159453
621490500;"Hovedvejen v Tiufkærvej";531263;6163553
621490501;"Koldingvej v Egelandvej";531094;6164832
621491800;"Donsvej (Viuf Vestermark)";529683;6159070
623410100;"Jordrup, Hovedgaden v Skovvejen";519666;6157018
623410101;"Jordrup, Borgergade v Knudsbølvej";519309;6157042
623410102;"Jordrup, Hovedgaden v Bytoften";519695;6156706
623410103;"Jordrup, Hovedgaden v Kærtoften";519672;6156491
623410200;"Højrup (Lunderskov)";523125;6152070
623410300;"Vrå (Kolding)";521928;6153557
623410400;"Ferup";523980;6153953
623410500;"Agersbølvej v Brunkær";519717;6153631
623410800;"Hovmosevej v Bølling Skovvej";520485;6159202
623410900;"Knudsbøl";518773;6158544
623411000;"Fynslundskolen";519797;6155512
623411100;"Vestermark v Havkrogen (Jordrup)";518260;6156720
623411200;"Ferup Nyvang";524307;6156078
623420300;"Egholt";517890;6153878
623420400;"Gelballe";522449;6149053
623420500;"Nagbøl";517413;6145713
623420600;"Skanderup, Kastanie Allé v Enghaven";521595;6146409
623420601;"Skanderup, Kastanie Allé v Wissingsmindevej";521258;6146474
623420603;"Skanderup, Kastanie Allé v Hjarupvej";521998;6146463
623420700;"Lunderskov, Tværvej";518590;6149118
623420800;"Kongsbjergskolen";518464;6148447
623420900;"Skanderup-Hjarup Forbundsskole";522030;6146085
623421100;"Skanderup Kirkeby, Kirkevejen";519833;6146852
623421101;"Lunderskov, Kirkevejen v Rugvang";519473;6147411
623421102;"Lunderskov, Kirkevejen v jernbanen";519174;6147706
623421200;"Lejrskov Kirke";521153;6152238
623421300;"Rolles Møllevej v Kongsbjerg (Lunderskov)";519175;6149417
623421301;"Rolles Møllevej syd (Lunderskov)";519337;6148903
623421400;"Lejrskov";520189;6151754
623421401;"Lejrskovvej v Gammel Landevej";520545;6151131
623421500;"Lunderskov St. (bus)";519179;6148307
623421503;"Frederiksberggade (Lunderskov)";519007;6147850
623421504;"Reinholdts Bakke v Kobbelvænget (Lunderskov)";518583;6148299
623421700;"Reinholdts Bakke v Højvang (Lunderskov)";518190;6148790
623422200;"Klebæk";520591;6145514
623422300;"Lejrskov, Gammel Landevej";520494;6151026
623460300;"Møllevang (Lunderskov)";524249;6146748
629430100;"Ødis, Steppingvej";524289;6140180
629430101;"####Ødis, Stationsvej";524112;6140265
629430200;"Ødis Bramdrup";522539;6138136
629430300;"Hjarup Byvej v Hjarup Kirke";522688;6144427
629430500;"Svanemosevej (Hjarup)";526422;6144334
629430501;"Svanemosevej";524478;6145368
629430600;"Hjarup Byvej v Sidselbankvej";523035;6144590
629430700;"Fløjbjergvej v Riglandsegvej";522766;6142327
629430800;"Ødis Skole";523910;6139584
629430900;"Vamdrup, Koldingvej v Lunderskovvej";520703;6143849
629431200;"Drenderup";521952;6140395
629431400;"Fovslet, Møllevej";527707;6141302
629431500;"Vadhusevej v Christiansholmsvej";528434;6140669
629440100;"Vamdrup St. (bus)";518116;6142477
629440101;"Vamdrup, Jernbanegade v Torvet";517953;6142286
629440102;"Vamdrup, Jernbanegade v Herredsvej";518300;6142885
629440200;"Østergade v Dybdalgårdsvej (Vamdrup)";519209;6141558
629440201;"Vamdrup Østergade v Kastanievej";518894;6141736
629440700;"Vester Vamdrup Skole";517439;6142476
629440701;"Vamdrup, Vestergade";517734;6142331
629440702;"Vamdrup, Vestergade v Trelle Ager";517106;6142706
629440900;"Farrisvej v Østerbyvej (Farrislund)";519525;6138095
629441000;"Bastrup Skovvej";518248;6138292
629441200;"Pottehusevej (Vamdrup)";515679;6144111
629441300;"Røddingvej";515261;6142840
629441400;"Rørkær Huse, Holtvej v Rørkærvej";514701;6141260
629441500;"Troldkær, Tøndervej";515082;6139119
629441600;"Bastrup, Tøndervej / Skolevej (Vamdrup)";517123;6141337
629441601;"Vamdrup, Søndergade v Danmarksgade";517796;6142142
629441602;"Vamdrup, Søndergade v Dysse Ager";517434;6141695
629441700;"Vamdrup, Industrivej";518539;6142635
629441800;"Vamdrup Idrætscenter";517628;6142927
629441900;"Østergade v Kongeåskolen (Vamdrup)";518587;6141887
629441902;"Vamdrup, Østergade v Gadegårdsvej";518267;6142044
629441903;"Vamdrup, Østergade v viadukten";517968;6142191
629442100;"Vamdrup, Koldingvej v Krumtappen";519080;6143478
629442200;"Vamdrup, Koldingvej v Industrivej";519141;6143463
629442300;"Vamdrup, Jernbanegade v Frederikkelund";518464;6143205
629442500;"Kongeåskolen, p-plads (Vamdrup)";518617;6141872
631200200;"Skelvangen v Bredballe Center";538368;6175051
631200300;"Vindinggård Center (Vejle)";534758;6171537
631200400;"Trædballehus, Vardevej (Vejle)";531462;6174402
631200500;"Vindinggård Ringvej v Rosengården";534195;6170882
631200501;"Grønnedalen (Vejle)";534190;6171139
631200502;"Absalonsvej (Vejle)";534272;6171555
631200504;"Ridder Stigsvej (Vejle)";534222;6170480
631200505;"Niels Ebbesensvej (Vejle)";534555;6170365
631200506;"Marie Gubbes Vej (Vejle)";535105;6170652
631200507;"Jomfru Ingefreds Vej (Vejle)";535048;6170946
631200601;"####Horsensvej v Steensensvej (Vejle)";534303;6174421
631200900;"Jellingvej v Hover Stadion (Vejle)";532419;6176238
631201500;"Jellingvej v Søvej (Vejle)";532782;6175183
631201600;"Jellingvej v Gammel Kongevej (Vejle)";533378;6174645
631201800;"Vesterbrogade v Staldgårdsgade (Vejle)";533640;6174409
631201900;"Vejle, Boulevarden v Campus";532849;6174010
631202000;"Ellehammersvej v Viborgvej (Vejle)";535477;6175288
631202200;"Hesselbjerg v Hesseltoft";535222;6171789
631202201;"Hestehave v Vesterkant (Vejle)";535200;6171484
631202300;"Fredericiavej v Trianglen (Vejle)";534058;6172297
631202301;"Fredericiavej v Lido Allé";534514;6171839
631202400;"Fredericiavej v Toldbodvej (Vejle)";533659;6172898
631202401;"Fredericiavej v Brummersvej (Vejle)";533789;6172569
631202703;"Grejsdalsvej v Ny Grejsdalsvej (Vejle)";533519;6174658
631202800;"Grejsdalsvej v Frederikshøjvej (Vejle)";533424;6177041
631202801;"Grejsdalsvej v Grejsdal Skole";533571;6177302
631202802;"Grejsdalsvej v Skakvej (Vejle)";533461;6176565
631202803;"Grejsdalsvej v Grundtvigsvej (Vejle)";533473;6176127
631203100;"Gammelhavn v posthuset (Vejle)";533543;6173351
631203200;"Grønlandsvej v Løget Høj (Vejle)";533276;6170514
631203201;"Grønlandsvej v Thulevej (Vejle)";533208;6170742
631203300;"Grønlandsvej v Lindegården (Vejle)";533168;6170921
631203301;"Grønlandsvej v Gludsmindevej (Vejle)";533090;6171213
631203302;"Grønlandsvej v Grønvang (Vejle)";532986;6171463
631203400;"Koldingvej v Egevang (Vejle)";533061;6172417
631203500;"Koldingvej v Kiddesvej (Vejle)";533337;6173118
631203700;"Vejle, Boulevarden v Damhaven";532869;6173192
631203800;"Jellingvej v E T Jørgensensvej (Vejle)";532563;6175886
631204200;"Vestre Engvej v Rosborg Gymnasium";532433;6173762
631204700;"Fredericiavej v Vindinggård Ringvej";534698;6171648
631204701;"Fredericiavej v Vindingvej (Vejle)";535088;6171273
631204800;"Nørremarksvej v Vejle Idrætshøjskole";536474;6174818
631204801;"Nordre Stadion (Vejle)";536287;6174752
631204802;"Nørremarksvej v Dybbølvej (Vejle)";535911;6174657
631204900;"Nørremarksvej / Hældagervej (Vejle)";537290;6174909
631205100;"Vardevej v Boulevarden (Vejle)";532944;6174583
631205300;"Skelvangen v Lervangen (Vejle)";537595;6175046
631205301;"Skelvangen v Boelskilde (Vejle)";537942;6175034
631205700;"Moldevej v kirken (Vejle)";535079;6174955
631206000;"Jellingvej v Høgsholtvej (Vejle)";532734;6175379
631206800;"Vejle, Damhaven v Regionshuset";532931;6173301
631207000;"Vindinggård Ringvej v Vindinggårdparken (Vejle)";534519;6171712
631207100;"Hovertoften v Lillegårdsvej (Vejle)";532163;6175834
631207400;"Storager v Smalager (Vejle)";538496;6175723
631207403;"Storager v Prangager (Vejle)";538583;6175439
631207404;"Storager v Damager (Vejle)";538614;6175140
631207600;"Koldingvej v Ved Vandtårnet (Vejle)";532894;6172055
631207700;"Grønlandsvej v vendepladsen (Vejle)";534189;6169090
631207701;"Grønlandsvej (Vejle)";533978;6169373
631207800;"Ribe Landevej v Høgevej (Vejle)";532069;6172815
631207801;"Ribe Landevej v nr 77 (Vejle)";532256;6172854
631207802;"Ribe Landevej v Skovbakken (Vejle)";532516;6172980
631207803;"Ribe Landevej v Toftekæret (Vejle)";532727;6173062
631208000;"Koldingvej v Bakkegården (Vejle)";533180;6173104
631208001;"Koldingvej v Sæteren (Vejle)";533003;6173019
631208002;"Koldingvej v Møllen (Vejle)";533277;6172769
631208300;"Grønlandsvej v Løget Center (Vejle)";533449;6170104
631209000;"Nørremarkscenter (Vejle)";535233;6175085
631209200;"Niels Skousvej v Hesselhøj (Vejle)";535099;6172087
631209300;"Hældagervej v Hældagerskolen (Vejle)";537410;6175087
631209301;"Hældagervej v Skrænten (Vejle)";537504;6175381
631209302;"Hældagervej v Karl Bjarnhofsvej (Vejle)";537553;6175654
631209900;"Jædersbæk (Vejle)";535025;6171373
631210100;"Ny Højen";531806;6167944
631210101;"Koldingvej v Højen Tang";532283;6169214
631210102;"Koldingvej v Stubdrupvej";531321;6166172
631212500;"Horstedvej (Ny Højen)";533649;6167675
631220100;"Nørre Vilstrup";529311;6171779
631220101;"Ribe Landevej v Skovmøllevej";530452;6172136
631220104;"Ribe Landevej v Ilderkærvej";530872;6172371
631220200;"Knabberup, Vardevej v Ådalsvej";529845;6174002
631220400;"Vardevej v Kølholt (Vejle)";530571;6174328
631222100;"Skibet v kirken";527607;6173357
631232000;"Grejsdalsvej v Bøgeagervej";533451;6178168
631232002;"Grejsdalsvej v hotellet (Vejle)";533580;6177976
631232003;"Grejsdalsvej v Ny Hornstrupvej (Vejle)";533732;6177815
631232004;"Grejsdalsvej 326 / 347 (Vejle)";533738;6177629
631232500;"Jellingvej v Smørhullet (Vejle)";532192;6176677
631270500;"Vindingvej v Sønderdalen";535807;6170155
631271100;"Sønderdalen v Ladegårdsvej (Vejle)";535962;6170325
631271400;"Vindingvej v Boeskærvej";536027;6170007
631271401;"Vindingvej v Svinholtvej";536179;6169591
631271402;"Boeskærvej (Vejle)";536354;6170033
631272100;"Andkærvej v Ferrarivej (Vejle)";537414;6170026
631275800;"Vindingvej v Vinding Skole";535411;6170594
631276000;"Fredericiavej v Soldalen (Vejle)";535646;6170809
631276100;"Fredericiavej v Ulvehavevej (Vejle)";535710;6170776
631276200;"Andkærvej v Bugattivej (Vejle)";536707;6170083
631276201;"Andkærvej v Sadelmagervej (Vejle)";537124;6170027
631290100;"Rosas Minde Vej (Vejle)";537930;6175947
631290200;"Grønlandsvej v Sukkertoppen (Vejle)";533688;6169763
631290400;"Gormsgade (Vejle)";533684;6174473
631290600;"Storager v Tirsbækvej (Vejle)";538622;6174961
631291900;"Grønlandsvej v Eskimovej (Vejle)";533709;6169756
631293200;"Grønlandsvej v Løget Høj (Vejle)";533292;6170501
631293300;"Grønlandsvej v Lindegården / Grønnedalen (Vejle)";533184;6170896
631293400;"Koldingvej v Hyldevej (Vejle)";533065;6172390
631297600;"Koldingvej v Søndre Kirkegård (Vejle)";532906;6172055
631298000;"Koldingvej v Bakkegården (Vejle)";533110;6173086
765002400;"Kærupvej (Højstrupvej / Thisted Kommune)";500468;6324253
765100900;"Præstebakken (Thistedvej / Ræhr)";479749;6328053
785004000;"Gundtoft Møllevej (Thisted Kommune)";461286;6285265
785400500;"Jordemodervej (Thisted Kommune)";460652;6299086
785400600;"Ullerupvej (Thisted Kommune)";466892;6291718
785400700;"Ashøjvej (Viborggårdvej / Hurup / Thisted Komm.)";465995;6290660
785400800;"Sindrupvej N (Ydby / Thisted Kommune)";462604;6285893
785400900;"Ettrup (Ettrupvej / Thisted Kommune)";463491;6291637
787005700;"Malervej (Thisted)";478675;6313085
787008700;"Strandvejen (Østerbakken / Thisted)";481570;6312439
